occurtime,power
2021-01-02_17:55:00,89.44
2021-01-02_18:00:00,88.4
2021-01-02_18:05:00,88.16
2021-01-02_18:10:00,87.84
2021-01-02_18:15:00,0.0
2021-01-02_18:20:00,0.0
2021-01-02_18:25:00,0.0
2021-01-02_18:30:00,0.0
2021-01-02_18:35:00,0.0
2021-01-02_18:40:00,0.0
2021-01-02_18:45:00,101.52
2021-01-02_18:50:00,98.64
2021-01-02_18:55:00,97.12
2021-01-02_19:00:00,94.56
2021-01-02_19:05:00,92.64
2021-01-02_19:10:00,91.44
2021-01-02_19:15:00,91.04
2021-01-02_19:20:00,89.28
2021-01-02_19:25:00,88.48
2021-01-02_19:30:00,88.48
2021-01-02_19:35:00,87.2
2021-01-02_19:40:00,86.64
2021-01-02_19:45:00,87.2
2021-01-02_19:50:00,87.52
2021-01-02_19:55:00,88.56
2021-01-02_20:00:00,88.48
2021-01-02_20:05:00,89.2
2021-01-02_20:10:00,89.44
2021-01-02_20:15:00,88.8
2021-01-02_20:20:00,88.88
2021-01-02_20:25:00,88.8
2021-01-02_20:30:00,87.36
2021-01-02_20:35:00,87.6
2021-01-02_20:40:00,87.68
2021-01-02_20:45:00,89.52
2021-01-02_20:50:00,88.56
2021-01-02_20:55:00,87.36
2021-01-02_21:00:00,90.16
2021-01-02_21:05:00,88.64
2021-01-02_21:10:00,89.12
2021-01-02_21:15:00,88.8
2021-01-02_21:20:00,88.72
2021-01-02_21:25:00,88.8
2021-01-02_21:30:00,89.6
2021-01-02_21:35:00,89.68
2021-01-02_21:40:00,0.0
2021-01-02_21:45:00,0.0
2021-01-02_21:50:00,0.0
2021-01-02_21:55:00,0.0
2021-01-02_22:00:00,0.0
2021-01-02_22:05:00,0.0
2021-01-02_22:10:00,0.0
2021-01-02_22:15:00,103.2
2021-01-02_22:20:00,97.92
2021-01-02_22:25:00,96.4
2021-01-02_22:30:00,95.44
2021-01-02_22:40:00,93.28
2021-01-02_22:45:00,92.72
2021-01-02_22:50:00,89.12
2021-01-02_22:55:00,88.32
2021-01-02_23:00:00,90.16
2021-01-02_23:05:00,89.52
2021-01-02_23:10:00,90.16
2021-01-02_23:15:00,90.48
2021-01-02_23:20:00,89.76
2021-01-02_23:25:00,88.88
2021-01-02_23:30:00,87.52
2021-01-02_23:35:00,87.68
2021-01-02_23:40:00,86.96
2021-01-02_23:45:00,86.72
2021-01-02_23:50:00,87.28
2021-01-02_23:55:00,86.96
2021-01-03_00:00:00,86.48
2021-01-03_00:05:00,86.72
2021-01-03_00:10:00,87.76
2021-01-03_00:15:00,87.36
2021-01-03_00:20:00,87.2
2021-01-03_00:25:00,86.56
2021-01-03_00:30:00,88.96
2021-01-03_00:35:00,88.96
2021-01-03_00:40:00,88.96
2021-01-03_00:45:00,89.28
2021-01-03_00:50:00,87.76
2021-01-03_00:55:00,89.04
2021-01-03_01:00:00,88.48
2021-01-03_01:05:00,88.4
2021-01-03_01:10:00,88.72
2021-01-03_01:15:00,89.04
2021-01-03_01:20:00,88.24
2021-01-03_01:25:00,87.12
2021-01-03_01:30:00,89.28
2021-01-03_01:35:00,90.24
2021-01-03_01:40:00,0.0
2021-01-03_01:45:00,0.0
2021-01-03_01:50:00,0.0
2021-01-03_01:55:00,0.0
2021-01-03_02:00:00,0.0
2021-01-03_02:05:00,0.0
2021-01-03_02:10:00,102.48
2021-01-03_02:15:00,99.44
2021-01-03_02:20:00,96.56
2021-01-03_02:25:00,94.16
2021-01-03_02:30:00,93.12
2021-01-03_02:35:00,92.4
2021-01-03_02:40:00,91.28
2021-01-03_02:45:00,91.44
2021-01-03_02:50:00,91.12
2021-01-03_02:55:00,89.2
2021-01-03_03:00:00,91.04
2021-01-03_03:05:00,90.96
2021-01-03_03:10:00,90.16
2021-01-03_03:15:00,89.6
2021-01-03_03:20:00,89.6
2021-01-03_03:25:00,88.72
2021-01-03_03:35:00,89.44
2021-01-03_03:40:00,88.16
2021-01-03_03:45:00,88.24
2021-01-03_03:50:00,88.32
2021-01-03_03:55:00,86.56
2021-01-03_04:00:00,86.24
2021-01-03_04:05:00,86.64
2021-01-03_04:10:00,86.88
2021-01-03_04:15:00,86.72
2021-01-03_04:20:00,86.4
2021-01-03_04:25:00,86.8
2021-01-03_04:30:00,86.72
2021-01-03_04:35:00,86.64
2021-01-03_04:40:00,86.96
2021-01-03_04:45:00,86.8
2021-01-03_04:50:00,86.96
2021-01-03_04:55:00,87.28
2021-01-03_05:00:00,0.0
2021-01-03_05:05:00,0.0
2021-01-03_05:10:00,0.0
2021-01-03_05:15:00,0.0
2021-01-03_05:20:00,0.0
2021-01-03_05:25:00,0.0
2021-01-03_05:30:00,104.96
2021-01-03_05:35:00,101.6
2021-01-03_05:40:00,98.32
2021-01-03_05:45:00,96.08
2021-01-03_05:50:00,94.32
2021-01-03_05:55:00,93.76
2021-01-03_06:00:00,92.32
2021-01-03_06:05:00,91.28
2021-01-03_06:10:00,90.96
2021-01-03_06:15:00,90.4
2021-01-03_06:20:00,89.04
2021-01-03_06:25:00,90.0
2021-01-03_06:30:00,89.76
2021-01-03_06:35:00,89.84
2021-01-03_06:40:00,89.92
2021-01-03_06:45:00,89.2
2021-01-03_06:50:00,89.76
2021-01-03_06:55:00,90.48
2021-01-03_07:00:00,90.48
2021-01-03_07:05:00,89.84
2021-01-03_07:10:00,90.96
2021-01-03_07:15:00,90.24
2021-01-03_07:20:00,90.08
2021-01-03_07:25:00,91.12
2021-01-03_07:30:00,91.12
2021-01-03_07:35:00,89.92
2021-01-03_07:40:00,89.84
2021-01-03_07:45:00,89.36
2021-01-03_07:50:00,89.92
2021-01-03_07:55:00,0.0
2021-01-03_08:00:00,0.0
2021-01-03_08:05:00,0.0
2021-01-03_08:10:00,0.0
2021-01-03_08:15:00,0.0
2021-01-03_08:20:00,0.0
2021-01-03_08:25:00,108.08
2021-01-03_08:30:00,101.36
2021-01-03_08:35:00,98.88
2021-01-03_08:40:00,96.64
2021-01-03_08:45:00,95.12
2021-01-03_08:50:00,94.8
2021-01-03_08:55:00,94.32
2021-01-03_09:00:00,94.32
2021-01-03_09:05:00,93.6
2021-01-03_09:10:00,92.56
2021-01-03_09:15:00,92.4
2021-01-03_09:20:00,92.56
2021-01-03_09:25:00,93.04
2021-01-03_09:30:00,91.84
2021-01-03_09:35:00,91.52
2021-01-03_09:40:00,92.4
2021-01-03_09:45:00,90.64
2021-01-03_09:50:00,90.8
2021-01-03_09:55:00,90.4
2021-01-03_10:00:00,90.88
2021-01-03_10:05:00,91.76
2021-01-03_10:10:00,91.28
2021-01-03_10:15:00,91.84
2021-01-03_10:20:00,91.2
2021-01-03_10:25:00,91.36
2021-01-03_10:30:00,91.12
2021-01-03_10:35:00,0.0
2021-01-03_10:40:00,0.0
2021-01-03_10:45:00,0.0
2021-01-03_10:50:00,0.0
2021-01-03_10:55:00,0.0
2021-01-03_11:00:00,0.0
2021-01-03_11:05:00,103.92
2021-01-03_11:10:00,99.76
2021-01-03_11:15:00,98.0
2021-01-03_11:20:00,96.16
2021-01-03_11:25:00,95.28
2021-01-03_11:30:00,93.44
2021-01-03_11:35:00,92.88
2021-01-03_11:40:00,92.32
2021-01-03_11:45:00,92.24
2021-01-03_11:50:00,92.4
2021-01-03_11:55:00,92.4
2021-01-03_12:00:00,91.68
2021-01-03_12:05:00,92.0
2021-01-03_12:10:00,91.76
2021-01-03_12:15:00,91.6
2021-01-03_12:20:00,91.2
2021-01-03_12:25:00,90.72
2021-01-03_12:30:00,90.64
2021-01-03_12:35:00,91.28
2021-01-03_12:40:00,90.48
2021-01-03_12:45:00,90.72
2021-01-03_12:50:00,91.52
2021-01-03_12:55:00,0.0
2021-01-03_13:00:00,0.0
2021-01-03_13:05:00,0.0
2021-01-03_13:10:00,0.0
2021-01-03_13:15:00,0.0
2021-01-03_13:20:00,0.0
2021-01-03_13:25:00,0.0
2021-01-03_13:30:00,103.04
2021-01-03_13:35:00,98.72
2021-01-03_13:40:00,96.08
2021-01-03_13:45:00,95.36
2021-01-03_13:50:00,94.08
2021-01-03_13:55:00,92.8
2021-01-03_14:00:00,91.04
2021-01-03_14:05:00,91.84
2021-01-03_14:10:00,91.68
2021-01-03_14:15:00,90.88
2021-01-03_14:20:00,90.8
2021-01-03_14:25:00,91.12
2021-01-03_14:30:00,90.56
2021-01-03_14:35:00,91.2
2021-01-03_14:40:00,89.92
2021-01-03_14:45:00,89.76
2021-01-03_14:50:00,89.52
2021-01-03_14:55:00,88.16
2021-01-03_15:00:00,89.6
2021-01-03_15:05:00,89.44
2021-01-03_15:10:00,0.0
2021-01-03_15:15:00,0.0
2021-01-03_15:20:00,0.0
2021-01-03_15:25:00,0.0
2021-01-03_15:30:00,0.0
2021-01-03_15:35:00,0.0
2021-01-03_15:40:00,100.16
2021-01-03_15:45:00,98.96
2021-01-03_15:50:00,96.0
2021-01-03_15:55:00,93.92
2021-01-03_16:00:00,92.8
2021-01-03_16:05:00,90.48
2021-01-03_16:10:00,90.16
2021-01-03_16:15:00,90.48
2021-01-03_16:20:00,90.0
2021-01-03_16:25:00,90.24
2021-01-03_16:30:00,89.28
2021-01-03_16:35:00,91.2
2021-01-03_16:40:00,92.24
2021-01-03_16:45:00,91.28
2021-01-03_16:50:00,90.88
2021-01-03_16:55:00,90.32
2021-01-03_17:00:00,90.0
2021-01-03_17:05:00,91.04
2021-01-03_17:10:00,92.08
2021-01-03_17:15:00,91.44
2021-01-03_17:20:00,90.72
2021-01-03_17:25:00,91.04
2021-01-03_17:30:00,91.36
2021-01-03_17:35:00,0.0
2021-01-03_17:40:00,0.0
2021-01-03_17:45:00,0.0
2021-01-03_17:50:00,0.0
2021-01-03_17:55:00,0.0
2021-01-03_18:00:00,0.0
2021-01-03_18:05:00,107.44
2021-01-03_18:10:00,100.8
2021-01-03_18:15:00,99.52
2021-01-03_18:20:00,96.72
2021-01-03_18:25:00,93.84
2021-01-03_18:30:00,92.88
2021-01-03_18:35:00,91.6
2021-01-03_18:40:00,90.4
2021-01-03_18:45:00,90.56
2021-01-03_18:50:00,90.0
2021-01-03_18:55:00,89.52
2021-01-03_19:00:00,90.48
2021-01-03_19:05:00,89.44
2021-01-03_19:10:00,89.2
2021-01-03_19:15:00,90.08
2021-01-03_19:20:00,88.72
2021-01-03_19:25:00,88.08
2021-01-03_19:30:00,87.68
2021-01-03_19:35:00,87.6
2021-01-03_19:40:00,88.88
2021-01-03_19:45:00,88.88
2021-01-03_19:50:00,89.04
2021-01-03_19:55:00,89.44
2021-01-03_20:00:00,88.56
2021-01-03_20:05:00,88.72
2021-01-03_20:10:00,89.6
2021-01-03_20:15:00,89.2
2021-01-03_20:20:00,89.36
2021-01-03_20:25:00,89.44
2021-01-03_20:30:00,89.04
2021-01-03_20:35:00,0.0
2021-01-03_20:40:00,0.0
2021-01-03_20:45:00,0.0
2021-01-03_20:50:00,0.0
2021-01-03_20:55:00,0.0
2021-01-03_21:00:00,0.0
2021-01-03_21:05:00,101.92
2021-01-03_21:10:00,99.6
2021-01-03_21:15:00,96.48
2021-01-03_21:20:00,95.2
2021-01-03_21:25:00,92.48
2021-01-03_21:30:00,92.56
2021-01-03_21:35:00,91.2
2021-01-03_21:40:00,91.2
2021-01-03_21:45:00,91.68
2021-01-03_21:50:00,91.12
2021-01-03_21:55:00,90.16
2021-01-03_22:00:00,91.2
2021-01-03_22:05:00,90.88
2021-01-03_22:10:00,89.2
2021-01-03_22:15:00,90.32
2021-01-03_22:20:00,90.48
2021-01-03_22:25:00,90.96
2021-01-03_22:30:00,89.84
2021-01-03_22:35:00,88.64
2021-01-03_22:40:00,88.32
2021-01-03_22:45:00,88.4
2021-01-03_22:50:00,87.76
2021-01-03_22:55:00,88.8
2021-01-03_23:00:00,88.56
2021-01-03_23:05:00,88.8
2021-01-03_23:10:00,88.0
2021-01-03_23:15:00,87.52
2021-01-03_23:20:00,87.76
2021-01-03_23:25:00,86.56
2021-01-03_23:30:00,87.2
2021-01-03_23:35:00,86.24
2021-01-03_23:40:00,86.4
2021-01-03_23:45:00,86.0
2021-01-03_23:50:00,87.04
2021-01-03_23:55:00,87.68
2021-01-04_00:00:00,86.8
2021-01-04_00:05:00,0.0
2021-01-04_00:10:00,0.0
2021-01-04_00:15:00,0.0
2021-01-04_00:20:00,0.0
2021-01-04_00:25:00,0.0
2021-01-04_00:30:00,0.0
2021-01-04_00:40:00,99.92
2021-01-04_00:45:00,96.96
2021-01-04_00:50:00,94.24
2021-01-04_00:55:00,92.88
2021-01-04_01:00:00,91.68
2021-01-04_01:05:00,90.72
2021-01-04_01:10:00,90.64
2021-01-04_01:15:00,90.0
2021-01-04_01:20:00,89.6
2021-01-04_01:25:00,88.96
2021-01-04_01:30:00,89.04
2021-01-04_01:35:00,88.8
2021-01-04_01:40:00,90.0
2021-01-04_01:45:00,88.88
2021-01-04_01:50:00,88.8
2021-01-04_01:55:00,88.96
2021-01-04_02:00:00,90.48
2021-01-04_02:05:00,89.28
2021-01-04_02:10:00,89.44
2021-01-04_02:15:00,89.6
2021-01-04_02:20:00,89.84
2021-01-04_02:25:00,90.48
2021-01-04_02:30:00,90.4
2021-01-04_02:35:00,90.48
2021-01-04_02:40:00,90.56
2021-01-04_02:45:00,91.12
2021-01-04_02:50:00,90.64
2021-01-04_02:55:00,91.44
2021-01-04_03:00:00,91.52
2021-01-04_03:05:00,90.48
2021-01-04_03:10:00,90.56
2021-01-04_03:15:00,90.64
2021-01-04_03:20:00,89.76
2021-01-04_03:25:00,89.6
2021-01-04_03:30:00,90.16
2021-01-04_03:35:00,89.76
2021-01-04_03:40:00,90.24
2021-01-04_03:45:00,91.44
2021-01-04_03:50:00,91.44
2021-01-04_03:55:00,91.52
2021-01-04_04:00:00,0.0
2021-01-04_04:05:00,0.0
2021-01-04_04:10:00,0.0
2021-01-04_04:15:00,0.0
2021-01-04_04:20:00,0.0
2021-01-04_04:25:00,0.0
2021-01-04_04:30:00,0.0
2021-01-04_04:35:00,102.08
2021-01-04_04:40:00,98.48
2021-01-04_04:45:00,96.24
2021-01-04_04:50:00,94.96
2021-01-04_04:55:00,92.88
2021-01-04_05:00:00,92.48
2021-01-04_05:05:00,91.76
2021-01-04_05:10:00,92.24
2021-01-04_05:15:00,91.6
2021-01-04_05:20:00,90.72
2021-01-04_05:25:00,90.88
2021-01-04_05:30:00,89.68
2021-01-04_05:35:00,89.76
2021-01-04_05:40:00,88.72
2021-01-04_05:45:00,86.96
2021-01-04_05:50:00,88.48
2021-01-04_05:55:00,88.72
2021-01-04_06:00:00,87.92
2021-01-04_06:05:00,88.08
2021-01-04_06:10:00,87.92
2021-01-04_06:15:00,87.84
2021-01-04_06:20:00,87.6
2021-01-04_06:25:00,87.28
2021-01-04_06:30:00,87.28
2021-01-04_06:35:00,87.2
2021-01-04_06:40:00,87.44
2021-01-04_06:45:00,88.0
2021-01-04_06:50:00,87.36
2021-01-04_06:55:00,86.24
2021-01-04_07:00:00,86.56
2021-01-04_07:05:00,0.0
2021-01-04_07:10:00,0.0
2021-01-04_07:15:00,0.0
2021-01-04_07:20:00,0.0
2021-01-04_07:25:00,0.0
2021-01-04_07:30:00,0.0
2021-01-04_07:35:00,101.04
2021-01-04_07:40:00,97.6
2021-01-04_07:45:00,95.52
2021-01-04_07:50:00,93.52
2021-01-04_07:55:00,93.44
2021-01-04_08:00:00,92.64
2021-01-04_08:05:00,91.92
2021-01-04_08:10:00,91.28
2021-01-04_08:15:00,91.6
2021-01-04_08:20:00,91.36
2021-01-04_08:25:00,91.12
2021-01-04_08:30:00,91.76
2021-01-04_08:35:00,91.44
2021-01-04_08:40:00,91.28
2021-01-04_08:45:00,90.8
2021-01-04_08:50:00,90.48
2021-01-04_08:55:00,91.04
2021-01-04_09:00:00,90.08
2021-01-04_09:05:00,90.56
2021-01-04_09:10:00,90.0
2021-01-04_09:15:00,90.56
2021-01-04_09:20:00,90.72
2021-01-04_09:25:00,90.96
2021-01-04_09:30:00,90.48
2021-01-04_09:35:00,90.48
2021-01-04_09:40:00,91.36
2021-01-04_09:45:00,90.56
2021-01-04_09:50:00,90.56
2021-01-04_09:55:00,0.0
2021-01-04_10:00:00,0.0
2021-01-04_10:05:00,0.0
2021-01-04_10:10:00,0.0
2021-01-04_10:15:00,0.0
2021-01-04_10:20:00,0.0
2021-01-04_10:25:00,102.64
2021-01-04_10:30:00,100.32
2021-01-04_10:35:00,98.64
2021-01-04_10:40:00,96.72
2021-01-04_10:45:00,95.28
2021-01-04_10:50:00,94.4
2021-01-04_10:55:00,93.76
2021-01-04_11:00:00,92.72
2021-01-04_11:05:00,91.68
2021-01-04_11:10:00,91.6
2021-01-04_11:15:00,90.8
2021-01-04_11:20:00,90.8
2021-01-04_11:25:00,90.56
2021-01-04_11:30:00,90.72
2021-01-04_11:35:00,90.08
2021-01-04_11:40:00,89.92
2021-01-04_11:45:00,89.36
2021-01-04_11:50:00,89.84
2021-01-04_11:55:00,89.76
2021-01-04_12:00:00,89.92
2021-01-04_12:05:00,89.2
2021-01-04_12:15:00,89.6
2021-01-04_12:20:00,89.28
2021-01-04_12:25:00,89.52
2021-01-04_12:30:00,89.6
2021-01-04_12:35:00,89.52
2021-01-04_12:40:00,0.0
2021-01-04_12:45:00,0.0
2021-01-04_12:50:00,0.0
2021-01-04_12:55:00,0.0
2021-01-04_13:00:00,0.0
2021-01-04_13:05:00,0.0
2021-01-04_13:10:00,0.0
2021-01-04_13:15:00,101.36
2021-01-04_13:20:00,97.52
2021-01-04_13:25:00,94.8
2021-01-04_13:30:00,92.72
2021-01-04_13:35:00,91.76
2021-01-04_13:40:00,90.24
2021-01-04_13:45:00,90.16
2021-01-04_13:50:00,91.92
2021-01-04_13:55:00,90.72
2021-01-04_14:00:00,91.04
2021-01-04_14:05:00,91.28
2021-01-04_14:10:00,91.04
2021-01-04_14:15:00,90.56
2021-01-04_14:20:00,90.56
2021-01-04_14:25:00,90.56
2021-01-04_14:30:00,90.48
2021-01-04_14:35:00,90.24
2021-01-04_14:40:00,90.16
2021-01-04_14:45:00,89.28
2021-01-04_14:50:00,89.92
2021-01-04_14:55:00,90.0
2021-01-04_15:00:00,89.92
2021-01-04_15:05:00,0.0
2021-01-04_15:10:00,0.0
2021-01-04_15:15:00,0.0
2021-01-04_15:20:00,0.0
2021-01-04_15:25:00,0.0
2021-01-04_15:30:00,0.0
2021-01-04_15:35:00,103.04
2021-01-04_15:40:00,100.16
2021-01-04_15:45:00,96.96
2021-01-04_15:50:00,94.8
2021-01-04_15:55:00,93.44
2021-01-04_16:00:00,92.56
2021-01-04_16:05:00,91.6
2021-01-04_16:10:00,92.0
2021-01-04_16:15:00,90.8
2021-01-04_16:20:00,91.52
2021-01-04_16:25:00,92.24
2021-01-04_16:30:00,92.16
2021-01-04_16:35:00,91.04
2021-01-04_16:40:00,90.24
2021-01-04_16:45:00,91.44
2021-01-04_16:50:00,90.32
2021-01-04_16:55:00,90.08
2021-01-04_17:00:00,89.76
2021-01-04_17:05:00,90.56
2021-01-04_17:10:00,90.32
2021-01-04_17:15:00,90.72
2021-01-04_17:20:00,90.96
2021-01-04_17:25:00,91.76
2021-01-04_17:30:00,90.64
2021-01-04_17:35:00,90.96
2021-01-04_17:40:00,89.84
2021-01-04_17:45:00,90.08
2021-01-04_17:50:00,89.12
2021-01-04_17:55:00,89.12
2021-01-04_18:00:00,0.0
2021-01-04_18:05:00,0.0
2021-01-04_18:10:00,0.0
2021-01-04_18:15:00,0.0
2021-01-04_18:20:00,0.0
2021-01-04_18:25:00,0.0
2021-01-04_18:30:00,0.0
2021-01-04_18:35:00,100.96
2021-01-04_18:40:00,97.52
2021-01-04_18:45:00,95.36
2021-01-04_18:50:00,94.64
2021-01-04_18:55:00,94.32
2021-01-04_19:00:00,92.16
2021-01-04_19:05:00,90.88
2021-01-04_19:10:00,88.96
2021-01-04_19:15:00,89.68
2021-01-04_19:20:00,89.2
2021-01-04_19:25:00,88.24
2021-01-04_19:30:00,87.6
2021-01-04_19:35:00,88.72
2021-01-04_19:40:00,88.0
2021-01-04_19:45:00,87.36
2021-01-04_19:50:00,86.64
2021-01-04_19:55:00,86.96
2021-01-04_20:00:00,87.68
2021-01-04_20:05:00,87.84
2021-01-04_20:10:00,87.84
2021-01-04_20:15:00,87.2
2021-01-04_20:20:00,88.16
2021-01-04_20:25:00,88.24
2021-01-04_20:30:00,86.8
2021-01-04_20:35:00,86.32
2021-01-04_20:40:00,87.2
2021-01-04_20:45:00,90.08
2021-01-04_20:50:00,90.72
2021-01-04_21:05:00,0.0
2021-01-04_21:10:00,0.0
2021-01-04_21:15:00,0.0
2021-01-04_21:20:00,0.0
2021-01-04_21:25:00,0.0
2021-01-04_21:30:00,99.76
2021-01-04_21:35:00,95.52
2021-01-04_21:40:00,94.32
2021-01-04_21:45:00,92.64
2021-01-04_21:50:00,93.12
2021-01-04_21:55:00,91.2
2021-01-04_22:00:00,91.52
2021-01-04_22:05:00,89.12
2021-01-04_22:10:00,89.04
2021-01-04_22:15:00,90.4
2021-01-04_22:20:00,90.32
2021-01-04_22:25:00,89.28
2021-01-04_22:30:00,90.24
2021-01-04_22:35:00,89.68
2021-01-04_22:40:00,89.52
2021-01-04_22:45:00,87.36
2021-01-04_22:50:00,87.52
2021-01-04_22:55:00,88.32
2021-01-04_23:00:00,89.04
2021-01-04_23:05:00,89.76
2021-01-04_23:10:00,88.88
2021-01-04_23:15:00,91.68
2021-01-04_23:20:00,90.0
2021-01-04_23:25:00,86.8
2021-01-04_23:30:00,87.04
2021-01-04_23:35:00,88.16
2021-01-04_23:45:00,87.52
2021-01-04_23:50:00,86.8
2021-01-04_23:55:00,86.0
2021-01-05_00:00:00,86.24
2021-01-05_00:05:00,85.84
2021-01-05_00:10:00,86.32
2021-01-05_00:15:00,86.4
2021-01-05_00:20:00,86.0
2021-01-05_00:25:00,86.48
2021-01-05_00:30:00,86.08
2021-01-05_00:35:00,86.96
2021-01-05_00:40:00,86.56
2021-01-05_00:45:00,85.36
2021-01-05_00:50:00,86.0
2021-01-05_00:55:00,86.08
2021-01-05_01:00:00,0.0
2021-01-05_01:05:00,0.0
2021-01-05_01:10:00,0.0
2021-01-05_01:15:00,0.0
2021-01-05_01:20:00,0.0
2021-01-05_01:25:00,0.0
2021-01-05_01:30:00,100.64
2021-01-05_01:35:00,97.28
2021-01-05_01:40:00,94.88
2021-01-05_01:45:00,93.84
2021-01-05_01:50:00,92.0
2021-01-05_01:55:00,92.08
2021-01-05_02:00:00,90.48
2021-01-05_02:05:00,88.0
2021-01-05_02:10:00,88.16
2021-01-05_02:15:00,88.96
2021-01-05_02:20:00,87.68
2021-01-05_02:25:00,88.16
2021-01-05_02:30:00,88.16
2021-01-05_02:35:00,88.0
2021-01-05_02:40:00,89.2
2021-01-05_02:45:00,88.64
2021-01-05_02:50:00,87.92
2021-01-05_02:55:00,87.68
2021-01-05_03:00:00,88.08
2021-01-05_03:05:00,88.56
2021-01-05_03:10:00,89.2
2021-01-05_03:15:00,89.28
2021-01-05_03:20:00,89.36
2021-01-05_03:25:00,88.32
2021-01-05_03:30:00,88.8
2021-01-05_03:35:00,89.6
2021-01-05_03:40:00,89.44
2021-01-05_03:45:00,89.52
2021-01-05_03:50:00,89.28
2021-01-05_03:55:00,89.68
2021-01-05_04:00:00,89.04
2021-01-05_04:05:00,89.28
2021-01-05_04:10:00,89.52
2021-01-05_04:15:00,89.28
2021-01-05_04:20:00,88.32
2021-01-05_04:25:00,87.44
2021-01-05_04:30:00,89.28
2021-01-05_04:35:00,88.4
2021-01-05_04:40:00,89.28
2021-01-05_04:45:00,88.24
2021-01-05_04:50:00,87.52
2021-01-05_04:55:00,86.88
2021-01-05_05:00:00,88.4
2021-01-05_05:05:00,88.4
2021-01-05_05:10:00,88.4
2021-01-05_05:15:00,89.04
2021-01-05_05:20:00,88.4
2021-01-05_05:25:00,89.52
2021-01-05_05:30:00,89.52
2021-01-05_05:35:00,89.68
2021-01-05_05:40:00,89.76
2021-01-05_05:45:00,89.52
2021-01-05_05:50:00,89.36
2021-01-05_05:55:00,88.48
2021-01-05_06:00:00,87.6
2021-01-05_06:05:00,88.0
2021-01-05_06:10:00,88.24
2021-01-05_06:15:00,88.16
2021-01-05_06:20:00,87.28
2021-01-05_06:25:00,87.76
2021-01-05_06:30:00,87.84
2021-01-05_06:35:00,88.24
2021-01-05_06:40:00,88.16
2021-01-05_06:45:00,88.0
2021-01-05_06:50:00,88.96
2021-01-05_06:55:00,89.44
2021-01-05_07:00:00,89.52
2021-01-05_07:05:00,89.52
2021-01-05_07:10:00,89.6
2021-01-05_07:15:00,89.36
2021-01-05_07:20:00,0.0
2021-01-05_07:25:00,0.0
2021-01-05_07:30:00,0.0
2021-01-05_07:35:00,0.0
2021-01-05_07:40:00,0.0
2021-01-05_07:45:00,0.0
2021-01-05_07:50:00,0.0
2021-01-05_07:55:00,103.12
2021-01-05_08:00:00,98.96
2021-01-05_08:05:00,97.84
2021-01-05_08:10:00,96.16
2021-01-05_08:15:00,94.72
2021-01-05_08:20:00,94.32
2021-01-05_08:25:00,93.04
2021-01-05_08:30:00,91.84
2021-01-05_08:35:00,91.44
2021-01-05_08:40:00,91.6
2021-01-05_08:45:00,91.44
2021-01-05_08:50:00,90.48
2021-01-05_08:55:00,91.12
2021-01-05_09:00:00,91.12
2021-01-05_09:05:00,90.08
2021-01-05_09:10:00,90.96
2021-01-05_09:15:00,90.48
2021-01-05_09:20:00,90.0
2021-01-05_09:25:00,90.8
2021-01-05_09:30:00,91.04
2021-01-05_09:35:00,91.44
2021-01-05_09:40:00,90.4
2021-01-05_09:45:00,89.44
2021-01-05_09:50:00,89.36
2021-01-05_09:55:00,90.56
2021-01-05_10:00:00,90.24
2021-01-05_10:05:00,89.92
2021-01-05_10:10:00,89.68
2021-01-05_10:15:00,90.08
2021-01-05_10:20:00,90.48
2021-01-05_10:25:00,90.72
2021-01-05_10:30:00,91.04
2021-01-05_10:35:00,90.72
2021-01-05_10:40:00,91.04
2021-01-05_10:45:00,89.76
2021-01-05_10:50:00,90.16
2021-01-05_10:55:00,90.24
2021-01-05_11:00:00,0.0
2021-01-05_11:05:00,0.0
2021-01-05_11:10:00,0.0
2021-01-05_11:15:00,0.0
2021-01-05_11:20:00,0.0
2021-01-05_11:25:00,0.0
2021-01-05_11:30:00,0.0
2021-01-05_11:35:00,103.12
2021-01-05_11:40:00,100.56
2021-01-05_11:45:00,98.08
2021-01-05_11:50:00,96.56
2021-01-05_11:55:00,94.8
2021-01-05_12:00:00,94.0
2021-01-05_12:05:00,93.44
2021-01-05_12:10:00,93.2
2021-01-05_12:15:00,92.72
2021-01-05_12:20:00,90.96
2021-01-05_12:25:00,90.96
2021-01-05_12:30:00,91.36
2021-01-05_12:35:00,91.68
2021-01-05_12:40:00,90.8
2021-01-05_12:45:00,91.36
2021-01-05_12:50:00,91.76
2021-01-05_12:55:00,91.52
2021-01-05_13:00:00,91.28
2021-01-05_13:05:00,89.92
2021-01-05_13:10:00,91.12
2021-01-05_13:15:00,91.2
2021-01-05_13:20:00,91.84
2021-01-05_13:25:00,91.36
2021-01-05_13:30:00,91.12
2021-01-05_13:35:00,91.04
2021-01-05_13:40:00,90.16
2021-01-05_13:45:00,90.48
2021-01-05_13:50:00,90.8
2021-01-05_13:55:00,90.48
2021-01-05_14:00:00,90.4
2021-01-05_14:05:00,90.88
2021-01-05_14:10:00,89.84
2021-01-05_14:15:00,0.0
2021-01-05_14:20:00,0.0
2021-01-05_14:25:00,0.0
2021-01-05_14:30:00,0.0
2021-01-05_14:35:00,0.0
2021-01-05_14:40:00,0.0
2021-01-05_14:45:00,103.6
2021-01-05_14:50:00,99.92
2021-01-05_14:55:00,97.76
2021-01-05_15:00:00,95.28
