occurtime,power
2021-01-20_20:35:00,3.44
2021-01-20_20:40:00,3.44
2021-01-20_20:45:00,3.06
2021-01-20_20:50:00,3.39
2021-01-20_20:55:00,3.44
2021-01-20_21:00:00,3.44
2021-01-20_21:05:00,3.44
2021-01-20_21:10:00,3.38
2021-01-20_21:15:00,3.44
2021-01-20_21:20:00,3.44
2021-01-20_21:25:00,3.44
2021-01-20_21:30:00,3.39
2021-01-20_21:35:00,3.36
2021-01-20_21:40:00,3.44
2021-01-20_21:45:00,3.39
2021-01-20_21:50:00,3.44
2021-01-20_21:55:00,3.44
2021-01-20_22:00:00,3.44
2021-01-20_22:05:00,3.37
2021-01-20_22:10:00,3.43
2021-01-20_22:15:00,3.38
2021-01-20_22:20:00,3.39
2021-01-20_22:25:00,3.42
2021-01-20_22:30:00,3.4
2021-01-20_22:35:00,3.41
2021-01-20_22:40:00,3.4
2021-01-20_22:45:00,3.52
2021-01-20_22:50:00,3.52
2021-01-20_22:55:00,3.44
2021-01-20_23:00:00,3.44
2021-01-20_23:05:00,3.44
2021-01-20_23:10:00,3.44
2021-01-20_23:15:00,3.44
2021-01-20_23:20:00,3.44
2021-01-20_23:25:00,3.44
2021-01-20_23:30:00,3.34
2021-01-20_23:35:00,3.43
2021-01-20_23:40:00,3.36
2021-01-20_23:45:00,3.44
2021-01-20_23:50:00,3.44
2021-01-20_23:55:00,3.42
2021-01-21_00:00:00,3.42
2021-01-21_00:10:00,3.39
2021-01-21_00:15:00,3.44
2021-01-21_00:20:00,3.41
2021-01-21_00:25:00,3.36
2021-01-21_00:30:00,3.37
2021-01-21_00:35:00,3.01
2021-01-21_00:40:00,3.39
2021-01-21_00:45:00,3.44
2021-01-21_00:50:00,3.39
2021-01-21_00:55:00,3.37
2021-01-21_01:00:00,3.42
2021-01-21_01:05:00,3.38
2021-01-21_01:10:00,3.38
2021-01-21_01:15:00,3.38
2021-01-21_01:20:00,3.36
2021-01-21_01:25:00,3.41
2021-01-21_01:30:00,3.37
2021-01-21_01:35:00,3.37
2021-01-21_01:40:00,3.39
2021-01-21_01:45:00,3.38
2021-01-21_01:50:00,3.41
2021-01-21_01:55:00,3.39
2021-01-21_02:00:00,3.36
2021-01-21_02:05:00,3.44
2021-01-21_02:10:00,3.36
2021-01-21_02:15:00,3.44
2021-01-21_02:20:00,3.44
2021-01-21_02:25:00,3.37
2021-01-21_02:30:00,3.42
2021-01-21_02:35:00,3.4
2021-01-21_02:40:00,3.41
2021-01-21_02:45:00,3.35
2021-01-21_02:50:00,3.42
2021-01-21_02:55:00,3.38
2021-01-21_03:00:00,3.34
2021-01-21_03:05:00,3.36
2021-01-21_03:10:00,3.44
2021-01-21_03:15:00,3.44
2021-01-21_03:20:00,3.68
2021-01-21_03:25:00,3.36
2021-01-21_03:30:00,3.44
2021-01-21_03:35:00,3.44
2021-01-21_03:40:00,3.44
2021-01-21_03:45:00,3.44
2021-01-21_03:50:00,3.42
2021-01-21_03:55:00,3.33
2021-01-21_04:00:00,3.36
2021-01-21_04:05:00,3.35
2021-01-21_04:10:00,3.44
2021-01-21_04:15:00,3.42
2021-01-21_04:20:00,3.41
2021-01-21_04:25:00,3.41
2021-01-21_04:30:00,3.44
2021-01-21_04:35:00,3.36
2021-01-21_04:50:00,3.52
2021-01-21_04:55:00,3.52
2021-01-21_05:00:00,3.44
2021-01-21_05:05:00,3.52
2021-01-21_05:10:00,3.52
2021-01-21_05:15:00,3.52
2021-01-21_05:20:00,3.44
2021-01-21_05:25:00,3.52
2021-01-21_05:30:00,3.52
2021-01-21_05:35:00,3.44
2021-01-21_05:40:00,3.44
2021-01-21_05:45:00,3.44
2021-01-21_05:50:00,3.41
2021-01-21_05:55:00,3.36
2021-01-21_06:00:00,3.32
2021-01-21_06:05:00,3.42
2021-01-21_06:10:00,3.41
2021-01-21_06:15:00,3.41
2021-01-21_06:20:00,3.44
2021-01-21_06:25:00,3.4
2021-01-21_06:30:00,3.37
2021-01-21_06:35:00,3.41
2021-01-21_06:40:00,3.4
2021-01-21_06:45:00,3.39
2021-01-21_06:50:00,3.44
2021-01-21_06:55:00,3.44
2021-01-21_07:00:00,3.44
2021-01-21_07:05:00,3.44
2021-01-21_07:10:00,3.44
2021-01-21_07:15:00,3.42
2021-01-21_07:20:00,3.44
2021-01-21_07:25:00,3.44
2021-01-21_07:30:00,3.41
2021-01-21_07:35:00,3.52
2021-01-21_07:40:00,3.44
2021-01-21_07:45:00,3.44
2021-01-21_07:50:00,3.36
2021-01-21_07:55:00,3.44
2021-01-21_08:00:00,3.44
2021-01-21_08:05:00,3.44
2021-01-21_08:10:00,3.44
2021-01-21_08:15:00,3.44
2021-01-21_08:20:00,3.44
2021-01-21_08:25:00,3.44
2021-01-21_08:30:00,3.32
2021-01-21_08:35:00,3.44
2021-01-21_08:40:00,3.44
2021-01-21_08:45:00,3.4
2021-01-21_08:50:00,3.52
2021-01-21_08:55:00,3.44
2021-01-21_09:00:00,3.44
2021-01-21_09:05:00,3.52
2021-01-21_09:10:00,3.44
2021-01-21_09:15:00,3.44
2021-01-21_09:20:00,3.44
2021-01-21_09:25:00,3.44
2021-01-21_09:30:00,3.44
2021-01-21_09:35:00,3.52
2021-01-21_09:40:00,3.44
2021-01-21_09:45:00,3.44
2021-01-21_09:50:00,3.44
2021-01-21_09:55:00,3.44
2021-01-21_10:00:00,3.44
2021-01-21_10:05:00,3.44
2021-01-21_10:10:00,3.44
2021-01-21_10:15:00,3.44
2021-01-21_10:20:00,3.44
2021-01-21_10:25:00,3.44
2021-01-21_10:30:00,3.44
2021-01-21_10:35:00,3.44
2021-01-21_10:40:00,3.52
2021-01-21_10:45:00,3.44
2021-01-21_10:50:00,3.44
2021-01-21_10:55:00,3.44
2021-01-21_11:00:00,3.44
2021-01-21_11:05:00,3.44
2021-01-21_11:10:00,3.44
2021-01-21_11:15:00,3.44
2021-01-21_11:20:00,3.44
2021-01-21_11:25:00,3.44
2021-01-21_11:30:00,3.44
2021-01-21_11:35:00,3.44
2021-01-21_11:40:00,3.44
2021-01-21_11:45:00,3.52
2021-01-21_11:50:00,3.52
2021-01-21_11:55:00,3.44
2021-01-21_12:00:00,3.44
2021-01-21_12:05:00,3.44
2021-01-21_12:10:00,3.44
2021-01-21_12:15:00,3.44
2021-01-21_12:20:00,3.44
2021-01-21_12:25:00,3.36
2021-01-21_12:30:00,3.36
2021-01-21_12:35:00,3.44
2021-01-21_12:40:00,3.44
2021-01-21_12:45:00,3.44
2021-01-21_12:50:00,3.44
2021-01-21_12:55:00,3.16
2021-01-21_13:00:00,3.44
2021-01-21_13:05:00,3.44
2021-01-21_13:10:00,3.52
2021-01-21_13:15:00,3.52
2021-01-21_13:20:00,3.36
2021-01-21_13:25:00,3.44
2021-01-21_13:30:00,3.44
2021-01-21_13:35:00,3.44
2021-01-21_13:40:00,3.44
2021-01-21_13:45:00,3.44
2021-01-21_13:50:00,3.44
2021-01-21_13:55:00,3.44
2021-01-21_14:00:00,3.44
2021-01-21_14:05:00,3.44
2021-01-21_14:10:00,3.39
2021-01-21_14:15:00,3.33
2021-01-21_14:20:00,3.39
2021-01-21_14:25:00,3.44
2021-01-21_14:30:00,3.4
2021-01-21_14:35:00,3.4
2021-01-21_14:40:00,3.44
2021-01-21_14:45:00,3.44
2021-01-21_14:50:00,3.44
2021-01-21_14:55:00,3.52
2021-01-21_15:00:00,3.44
2021-01-21_15:05:00,3.84
2021-01-21_15:10:00,3.44
2021-01-21_15:15:00,3.52
2021-01-21_15:20:00,3.44
2021-01-21_15:25:00,3.44
2021-01-21_15:30:00,3.44
2021-01-21_15:35:00,3.44
2021-01-21_15:40:00,3.52
2021-01-21_15:45:00,3.44
2021-01-21_15:50:00,3.44
2021-01-21_15:55:00,3.44
2021-01-21_16:00:00,3.44
2021-01-21_16:05:00,3.44
2021-01-21_16:10:00,3.44
2021-01-21_16:15:00,3.44
2021-01-21_16:20:00,3.44
2021-01-21_16:25:00,3.44
2021-01-21_16:30:00,3.44
2021-01-21_16:35:00,3.44
2021-01-21_16:40:00,3.44
2021-01-21_16:45:00,3.44
2021-01-21_16:50:00,3.44
2021-01-21_16:55:00,3.52
2021-01-21_17:00:00,3.52
2021-01-21_17:05:00,3.52
2021-01-21_17:10:00,3.44
2021-01-21_17:15:00,3.44
2021-01-21_17:20:00,3.41
2021-01-21_17:25:00,3.44
2021-01-21_17:30:00,3.44
2021-01-21_17:35:00,3.44
2021-01-21_17:40:00,3.15
2021-01-21_17:45:00,3.44
2021-01-21_17:50:00,3.44
2021-01-21_17:55:00,3.44
2021-01-21_18:00:00,3.44
2021-01-21_18:05:00,3.41
2021-01-21_18:10:00,3.44
2021-01-21_18:15:00,3.44
2021-01-21_18:20:00,3.44
2021-01-21_18:25:00,3.37
2021-01-21_18:30:00,3.41
2021-01-21_18:35:00,3.41
2021-01-21_18:40:00,3.39
2021-01-21_18:45:00,3.44
2021-01-21_18:50:00,3.38
2021-01-21_18:55:00,3.42
2021-01-21_19:00:00,3.44
2021-01-21_19:05:00,3.44
2021-01-21_19:15:00,3.52
2021-01-21_19:20:00,3.36
2021-01-21_19:25:00,3.36
2021-01-21_19:30:00,3.44
2021-01-21_19:35:00,3.44
2021-01-21_19:40:00,3.27
2021-01-21_19:45:00,3.44
2021-01-21_19:50:00,3.44
2021-01-21_19:55:00,3.39
2021-01-21_20:00:00,3.42
2021-01-21_20:05:00,3.42
2021-01-21_20:10:00,3.44
2021-01-21_20:15:00,3.44
2021-01-21_20:20:00,3.44
2021-01-21_20:25:00,3.42
2021-01-21_20:30:00,3.36
2021-01-21_20:35:00,3.44
2021-01-21_20:40:00,3.41
2021-01-21_20:45:00,3.36
2021-01-21_20:50:00,3.44
2021-01-21_20:55:00,3.42
2021-01-21_21:00:00,3.44
2021-01-21_21:05:00,3.44
2021-01-21_21:10:00,3.4
2021-01-21_21:15:00,3.31
2021-01-21_21:20:00,3.52
2021-01-21_21:25:00,3.41
2021-01-21_21:30:00,3.44
2021-01-21_21:35:00,3.44
2021-01-21_21:40:00,3.4
2021-01-21_21:45:00,3.44
2021-01-21_21:50:00,3.36
2021-01-21_21:55:00,3.44
2021-01-21_22:00:00,3.42
2021-01-21_22:05:00,3.36
2021-01-21_22:10:00,3.42
2021-01-21_22:15:00,3.44
2021-01-21_22:20:00,3.44
2021-01-21_22:25:00,3.52
2021-01-21_22:30:00,3.44
2021-01-21_22:35:00,3.44
2021-01-21_22:40:00,3.36
2021-01-21_22:45:00,3.52
2021-01-21_22:50:00,3.52
2021-01-21_22:55:00,3.52
2021-01-21_23:00:00,3.52
2021-01-21_23:05:00,3.52
2021-01-21_23:10:00,3.44
2021-01-21_23:15:00,3.52
2021-01-21_23:20:00,3.44
2021-01-21_23:25:00,3.44
2021-01-21_23:30:00,3.42
2021-01-21_23:35:00,3.44
2021-01-21_23:40:00,3.4
2021-01-21_23:45:00,3.44
2021-01-21_23:50:00,3.42
2021-01-21_23:55:00,3.41
2021-01-22_00:00:00,3.42
2021-01-22_00:05:00,3.68
2021-01-22_00:10:00,3.41
2021-01-22_00:15:00,3.41
2021-01-22_00:20:00,3.36
2021-01-22_00:25:00,3.04
2021-01-22_00:30:00,3.44
2021-01-22_00:35:00,3.44
2021-01-22_00:40:00,3.44
2021-01-22_00:45:00,3.44
2021-01-22_00:50:00,3.44
2021-01-22_00:55:00,3.39
2021-01-22_01:00:00,3.44
2021-01-22_01:05:00,3.44
2021-01-22_01:10:00,3.4
2021-01-22_01:15:00,3.44
2021-01-22_01:20:00,3.52
2021-01-22_01:25:00,3.41
2021-01-22_01:30:00,3.44
2021-01-22_01:35:00,3.42
2021-01-22_01:40:00,3.42
2021-01-22_01:45:00,3.36
2021-01-22_01:50:00,3.44
2021-01-22_01:55:00,3.44
2021-01-22_02:00:00,3.43
2021-01-22_02:05:00,3.52
2021-01-22_02:10:00,3.44
2021-01-22_02:15:00,3.44
2021-01-22_02:20:00,3.44
2021-01-22_02:25:00,3.44
2021-01-22_02:30:00,3.44
2021-01-22_02:35:00,3.52
2021-01-22_02:40:00,3.52
2021-01-22_02:45:00,3.44
2021-01-22_02:50:00,3.52
2021-01-22_02:55:00,3.44
2021-01-22_03:00:00,3.52
2021-01-22_03:05:00,3.52
2021-01-22_03:10:00,3.52
2021-01-22_03:15:00,3.44
2021-01-22_03:20:00,3.44
2021-01-22_03:25:00,3.44
2021-01-22_03:30:00,3.19
2021-01-22_03:35:00,3.44
2021-01-22_03:40:00,3.52
2021-01-22_03:45:00,3.52
2021-01-22_03:50:00,3.36
2021-01-22_03:55:00,3.44
2021-01-22_04:00:00,3.44
2021-01-22_04:05:00,3.44
2021-01-22_04:10:00,3.44
2021-01-22_04:15:00,3.44
2021-01-22_04:20:00,3.41
2021-01-22_04:25:00,3.44
2021-01-22_04:30:00,3.44
2021-01-22_04:35:00,3.42
2021-01-22_04:40:00,3.39
2021-01-22_04:45:00,3.44
2021-01-22_04:50:00,3.39
2021-01-22_04:55:00,3.44
2021-01-22_05:00:00,3.44
2021-01-22_05:05:00,3.52
2021-01-22_05:10:00,3.44
2021-01-22_05:15:00,3.44
2021-01-22_05:20:00,3.44
2021-01-22_05:25:00,3.36
2021-01-22_05:30:00,3.44
2021-01-22_05:35:00,3.44
2021-01-22_05:40:00,3.44
2021-01-22_05:45:00,3.44
2021-01-22_05:50:00,3.44
2021-01-22_05:55:00,3.44
2021-01-22_06:00:00,3.44
2021-01-22_06:05:00,3.44
2021-01-22_06:10:00,3.52
2021-01-22_06:15:00,3.44
2021-01-22_06:20:00,3.44
2021-01-22_06:25:00,3.44
2021-01-22_06:30:00,3.44
2021-01-22_06:35:00,3.44
2021-01-22_06:40:00,3.44
2021-01-22_06:45:00,3.44
2021-01-22_06:50:00,3.44
2021-01-22_06:55:00,3.52
2021-01-22_07:00:00,3.52
2021-01-22_07:05:00,3.44
2021-01-22_07:10:00,3.43
2021-01-22_07:15:00,3.41
2021-01-22_07:20:00,3.44
2021-01-22_07:25:00,3.44
2021-01-22_07:30:00,3.44
2021-01-22_07:35:00,3.44
2021-01-22_07:40:00,3.6
2021-01-22_07:45:00,3.44
2021-01-22_07:50:00,3.52
2021-01-22_07:55:00,3.44
2021-01-22_08:00:00,3.43
2021-01-22_08:05:00,3.44
2021-01-22_08:10:00,3.44
2021-01-22_08:15:00,3.44
2021-01-22_08:20:00,3.52
2021-01-22_08:25:00,3.44
2021-01-22_08:30:00,3.44
2021-01-22_08:35:00,3.44
2021-01-22_08:40:00,3.44
2021-01-22_08:45:00,3.44
2021-01-22_08:50:00,3.36
2021-01-22_08:55:00,3.44
2021-01-22_09:00:00,3.44
2021-01-22_09:05:00,3.44
2021-01-22_09:10:00,3.44
2021-01-22_09:15:00,3.44
2021-01-22_09:20:00,3.44
2021-01-22_09:25:00,3.44
2021-01-22_09:30:00,3.44
2021-01-22_09:35:00,3.44
2021-01-22_09:40:00,3.44
2021-01-22_09:45:00,3.44
2021-01-22_09:50:00,3.44
2021-01-22_09:55:00,3.52
2021-01-22_10:00:00,3.44
2021-01-22_10:05:00,3.44
2021-01-22_10:10:00,3.52
2021-01-22_10:15:00,3.44
2021-01-22_10:20:00,3.52
2021-01-22_10:25:00,3.52
2021-01-22_10:30:00,3.52
2021-01-22_10:35:00,3.44
2021-01-22_10:45:00,3.52
2021-01-22_10:50:00,3.52
2021-01-22_10:55:00,3.52
2021-01-22_11:00:00,3.52
2021-01-22_11:05:00,3.44
2021-01-22_11:10:00,3.44
2021-01-22_11:15:00,3.44
2021-01-22_11:20:00,3.44
2021-01-22_11:25:00,3.42
2021-01-22_11:30:00,3.44
2021-01-22_11:35:00,3.44
2021-01-22_11:40:00,3.44
2021-01-22_11:45:00,3.44
2021-01-22_11:50:00,3.44
2021-01-22_11:55:00,3.44
2021-01-22_12:00:00,3.44
2021-01-22_12:05:00,3.44
2021-01-22_12:10:00,3.44
2021-01-22_12:15:00,3.44
2021-01-22_12:20:00,3.44
2021-01-22_12:25:00,3.44
2021-01-22_12:30:00,3.44
2021-01-22_12:35:00,3.44
2021-01-22_12:40:00,3.44
2021-01-22_12:45:00,3.44
2021-01-22_12:50:00,3.52
2021-01-22_12:55:00,3.44
2021-01-22_13:00:00,3.52
2021-01-22_13:05:00,3.44
2021-01-22_13:10:00,3.52
2021-01-22_13:15:00,3.44
2021-01-22_13:20:00,3.44
2021-01-22_13:25:00,3.44
2021-01-22_13:30:00,3.44
2021-01-22_13:35:00,3.44
2021-01-22_13:40:00,3.44
2021-01-22_13:45:00,3.52
2021-01-22_13:50:00,3.44
2021-01-22_13:55:00,3.44
2021-01-22_14:00:00,3.44
2021-01-22_14:05:00,3.44
2021-01-22_14:10:00,3.44
2021-01-22_14:15:00,3.44
2021-01-22_14:20:00,3.44
2021-01-22_14:25:00,3.44
2021-01-22_14:30:00,3.44
2021-01-22_14:35:00,3.44
2021-01-22_14:40:00,3.44
2021-01-22_14:45:00,3.44
2021-01-22_14:50:00,3.44
2021-01-22_14:55:00,3.44
2021-01-22_15:00:00,3.44
2021-01-22_15:05:00,3.44
2021-01-22_15:10:00,3.44
2021-01-22_15:15:00,3.44
2021-01-22_15:20:00,3.42
2021-01-22_15:25:00,3.36
2021-01-22_15:30:00,3.44
2021-01-22_15:35:00,3.44
2021-01-22_15:40:00,3.42
2021-01-22_15:45:00,3.41
2021-01-22_15:50:00,3.44
2021-01-22_15:55:00,3.76
2021-01-22_16:00:00,3.44
2021-01-22_16:05:00,3.44
2021-01-22_16:10:00,3.43
2021-01-22_16:15:00,3.44
2021-01-22_16:20:00,3.44
2021-01-22_16:25:00,3.44
2021-01-22_16:30:00,3.44
2021-01-22_16:35:00,3.52
2021-01-22_16:40:00,3.43
2021-01-22_16:45:00,3.39
2021-01-22_16:50:00,3.42
2021-01-22_16:55:00,3.35
2021-01-22_17:00:00,3.43
2021-01-22_17:05:00,3.4
2021-01-22_17:10:00,3.31
2021-01-22_17:15:00,3.34
2021-01-22_17:20:00,3.41
2021-01-22_17:25:00,3.42
2021-01-22_17:30:00,3.35
2021-01-22_17:35:00,3.38
2021-01-22_17:40:00,3.42
2021-01-22_17:45:00,3.42
2021-01-22_17:50:00,3.44
2021-01-22_17:55:00,3.36
2021-01-22_18:00:00,3.39
2021-01-22_18:05:00,3.34
2021-01-22_18:10:00,3.44
2021-01-22_18:15:00,3.42
2021-01-22_18:20:00,3.44
2021-01-22_18:25:00,3.39
2021-01-22_18:30:00,3.37
2021-01-22_18:35:00,3.42
2021-01-22_18:40:00,3.39
2021-01-22_18:45:00,3.36
2021-01-22_18:50:00,3.42
2021-01-22_18:55:00,3.44
2021-01-22_19:00:00,3.44
2021-01-22_19:05:00,3.39
2021-01-22_19:10:00,3.36
2021-01-22_19:15:00,3.36
2021-01-22_19:20:00,3.38
2021-01-22_19:25:00,3.07
2021-01-22_19:30:00,3.44
2021-01-22_19:35:00,3.44
2021-01-22_19:40:00,3.44
2021-01-22_19:45:00,3.44
2021-01-22_19:50:00,3.44
2021-01-22_19:55:00,3.44
2021-01-22_20:00:00,3.44
2021-01-22_20:05:00,3.42
2021-01-22_20:10:00,3.4
2021-01-22_20:15:00,3.41
2021-01-22_20:20:00,52.24
2021-01-22_20:25:00,1801.04
2021-01-22_20:30:00,1826.88
2021-01-22_20:35:00,1866.72
2021-01-22_20:40:00,86.32
2021-01-22_20:45:00,6.16
2021-01-22_20:50:00,5.92
2021-01-22_20:55:00,6.16
2021-01-22_21:00:00,6.16
2021-01-22_21:05:00,35.92
2021-01-22_21:10:00,19.2
2021-01-22_21:15:00,29.28
2021-01-22_21:20:00,129.76
2021-01-22_21:25:00,188.64
2021-01-22_21:30:00,9.36
2021-01-22_21:35:00,27.36
2021-01-22_21:40:00,18.96
2021-01-22_21:45:00,3.44
2021-01-22_21:50:00,3.44
2021-01-22_21:55:00,6.8
2021-01-22_22:00:00,6.24
2021-01-22_22:05:00,91.68
2021-01-22_22:10:00,106.96
2021-01-22_22:15:00,16.64
2021-01-22_22:20:00,60.8
2021-01-22_22:25:00,191.12
2021-01-22_22:30:00,3.76
2021-01-22_22:35:00,3.44
2021-01-22_22:40:00,3.44
2021-01-22_22:45:00,3.44
2021-01-22_22:50:00,3.52
2021-01-22_22:55:00,3.52
2021-01-22_23:05:00,3.44
2021-01-22_23:10:00,3.36
2021-01-22_23:15:00,3.44
2021-01-22_23:20:00,3.52
2021-01-22_23:25:00,3.44
2021-01-22_23:30:00,3.44
2021-01-22_23:35:00,3.44
2021-01-22_23:40:00,3.44
2021-01-22_23:45:00,3.32
2021-01-22_23:50:00,3.39
2021-01-22_23:55:00,3.44
2021-01-23_00:00:00,3.44
2021-01-23_00:05:00,3.44
2021-01-23_00:10:00,3.24
2021-01-23_00:15:00,3.44
2021-01-23_00:20:00,3.44
2021-01-23_00:25:00,3.41
2021-01-23_00:30:00,3.44
2021-01-23_00:35:00,3.41
2021-01-23_00:40:00,3.42
2021-01-23_00:45:00,3.44
2021-01-23_00:50:00,3.44
2021-01-23_00:55:00,3.43
2021-01-23_01:00:00,3.44
2021-01-23_01:05:00,3.44
2021-01-23_01:10:00,3.44
2021-01-23_01:15:00,3.44
2021-01-23_01:20:00,3.44
2021-01-23_01:25:00,3.44
2021-01-23_01:30:00,3.44
2021-01-23_01:35:00,3.44
2021-01-23_01:40:00,3.44
2021-01-23_01:45:00,3.44
2021-01-23_01:50:00,3.44
2021-01-23_01:55:00,3.44
2021-01-23_02:00:00,3.52
2021-01-23_02:05:00,3.44
2021-01-23_02:10:00,3.44
2021-01-23_02:15:00,3.44
2021-01-23_02:20:00,3.44
2021-01-23_02:25:00,3.31
2021-01-23_02:30:00,3.52
2021-01-23_02:35:00,3.52
2021-01-23_02:40:00,3.52
2021-01-23_02:45:00,3.44
2021-01-23_02:50:00,3.44
2021-01-23_02:55:00,3.52
2021-01-23_03:00:00,3.44
2021-01-23_03:05:00,3.44
2021-01-23_03:10:00,3.44
2021-01-23_03:15:00,3.52
2021-01-23_03:20:00,3.44
2021-01-23_03:25:00,3.44
2021-01-23_03:30:00,3.44
2021-01-23_03:35:00,3.44
2021-01-23_03:40:00,3.44
2021-01-23_03:45:00,3.44
2021-01-23_03:50:00,3.44
2021-01-23_03:55:00,3.44
2021-01-23_04:00:00,3.44
2021-01-23_04:05:00,3.44
2021-01-23_04:10:00,3.44
2021-01-23_04:15:00,3.44
2021-01-23_04:20:00,3.44
2021-01-23_04:25:00,3.52
2021-01-23_04:30:00,3.44
2021-01-23_04:35:00,3.44
2021-01-23_04:40:00,3.52
2021-01-23_04:45:00,3.52
2021-01-23_04:50:00,3.44
2021-01-23_04:55:00,3.52
2021-01-23_05:00:00,3.52
2021-01-23_05:05:00,3.52
2021-01-23_05:10:00,3.44
2021-01-23_05:15:00,3.52
2021-01-23_05:20:00,3.6
2021-01-23_05:25:00,3.44
2021-01-23_05:30:00,3.37
2021-01-23_05:35:00,3.38
2021-01-23_05:40:00,3.36
2021-01-23_05:45:00,3.43
2021-01-23_05:50:00,3.37
2021-01-23_05:55:00,3.44
2021-01-23_06:00:00,3.4
2021-01-23_06:05:00,3.44
2021-01-23_06:10:00,3.44
2021-01-23_06:15:00,3.44
2021-01-23_06:20:00,3.44
2021-01-23_06:25:00,3.44
2021-01-23_06:30:00,3.44
2021-01-23_06:35:00,3.36
2021-01-23_06:45:00,3.44
2021-01-23_06:50:00,3.44
2021-01-23_06:55:00,3.44
2021-01-23_07:00:00,3.44
2021-01-23_07:05:00,3.44
2021-01-23_07:10:00,3.36
2021-01-23_07:15:00,3.44
2021-01-23_07:20:00,3.44
2021-01-23_07:25:00,3.44
2021-01-23_07:30:00,3.44
2021-01-23_07:35:00,3.44
2021-01-23_07:40:00,3.44
2021-01-23_07:45:00,3.44
2021-01-23_07:50:00,3.52
2021-01-23_07:55:00,3.52
2021-01-23_08:00:00,3.44
2021-01-23_08:05:00,3.52
2021-01-23_08:10:00,3.52
2021-01-23_08:15:00,3.44
2021-01-23_08:20:00,3.44
2021-01-23_08:25:00,3.52
2021-01-23_08:30:00,3.44
2021-01-23_08:35:00,3.44
2021-01-23_08:40:00,3.44
2021-01-23_08:45:00,3.44
2021-01-23_08:50:00,3.44
2021-01-23_08:55:00,3.44
2021-01-23_09:00:00,3.44
2021-01-23_09:05:00,3.44
2021-01-23_09:10:00,3.44
2021-01-23_09:15:00,3.4
2021-01-23_09:20:00,3.44
2021-01-23_09:25:00,3.52
2021-01-23_09:30:00,3.44
2021-01-23_09:35:00,3.44
2021-01-23_09:40:00,3.44
2021-01-23_09:45:00,3.44
2021-01-23_09:50:00,3.44
2021-01-23_09:55:00,3.44
2021-01-23_10:00:00,3.44
2021-01-23_10:05:00,3.44
2021-01-23_10:10:00,3.44
2021-01-23_10:15:00,3.44
2021-01-23_10:20:00,3.44
2021-01-23_10:25:00,3.44
2021-01-23_10:30:00,3.44
2021-01-23_10:35:00,3.44
2021-01-23_10:40:00,3.44
2021-01-23_10:45:00,3.44
2021-01-23_10:50:00,3.44
2021-01-23_10:55:00,3.44
2021-01-23_11:00:00,3.44
2021-01-23_11:05:00,3.52
2021-01-23_11:10:00,3.44
2021-01-23_11:15:00,3.44
2021-01-23_11:20:00,3.44
2021-01-23_11:25:00,3.52
2021-01-23_11:30:00,3.44
2021-01-23_11:35:00,3.44
2021-01-23_11:40:00,3.44
2021-01-23_11:45:00,3.44
2021-01-23_11:50:00,3.44
2021-01-23_11:55:00,3.44
2021-01-23_12:00:00,3.44
2021-01-23_12:05:00,3.44
2021-01-23_12:10:00,3.44
2021-01-23_12:15:00,3.44
2021-01-23_12:20:00,3.44
2021-01-23_12:25:00,3.44
2021-01-23_12:30:00,3.44
2021-01-23_12:35:00,3.44
2021-01-23_12:40:00,3.44
2021-01-23_12:45:00,3.44
2021-01-23_12:50:00,3.44
2021-01-23_12:55:00,3.44
2021-01-23_13:00:00,3.44
2021-01-23_13:05:00,3.44
2021-01-23_13:10:00,3.44
2021-01-23_13:15:00,3.44
2021-01-23_13:20:00,3.37
2021-01-23_13:25:00,3.44
2021-01-23_13:30:00,3.44
2021-01-23_13:35:00,3.44
2021-01-23_13:40:00,3.6
2021-01-23_13:45:00,3.44
2021-01-23_13:50:00,3.52
2021-01-23_13:55:00,3.44
2021-01-23_14:00:00,3.44
2021-01-23_14:05:00,3.44
2021-01-23_14:10:00,3.52
2021-01-23_14:15:00,3.6
2021-01-23_14:20:00,3.6
2021-01-23_14:25:00,3.44
2021-01-23_14:30:00,3.52
2021-01-23_14:35:00,3.52
2021-01-23_14:40:00,3.52
2021-01-23_14:45:00,3.52
2021-01-23_14:50:00,3.44
2021-01-23_14:55:00,3.44
2021-01-23_15:00:00,3.44
2021-01-23_15:05:00,3.52
2021-01-23_15:10:00,3.44
2021-01-23_15:15:00,3.52
2021-01-23_15:20:00,3.52
2021-01-23_15:25:00,3.52
2021-01-23_15:30:00,3.44
2021-01-23_15:35:00,3.44
2021-01-23_15:40:00,3.44
2021-01-23_15:45:00,3.44
2021-01-23_15:50:00,3.52
2021-01-23_15:55:00,3.52
2021-01-23_16:00:00,3.68
2021-01-23_16:05:00,3.44
2021-01-23_16:10:00,3.52
2021-01-23_16:15:00,3.44
2021-01-23_16:20:00,3.1
2021-01-23_16:25:00,3.52
2021-01-23_16:30:00,3.52
2021-01-23_16:35:00,3.44
2021-01-23_16:40:00,3.52
2021-01-23_16:45:00,3.38
2021-01-23_16:50:00,3.52
2021-01-23_16:55:00,3.44
2021-01-23_17:00:00,3.52
2021-01-23_17:05:00,3.52
2021-01-23_17:10:00,3.44
2021-01-23_17:15:00,3.44
2021-01-23_17:20:00,3.44
2021-01-23_17:25:00,12.08
2021-01-23_17:30:00,47.12
2021-01-23_17:35:00,23.36
